"Prestashop Product ID";"Reference (SKU)";UPC;EAN;"Product Name";Manufacturer
195_0;';;'3100000001957;"JUVEDERM VOLITE (2x1ml)";Juvederm
173_0;';;'3100000001735;"NEAUVIA Organic Stimulate 1ml";NEAUVIA
172_0;';;'3100000001728;"Neauvia Organic Intense Rhéology 1ml";NEAUVIA
171_0;';;'3100000001711;"NEAUVIA Organic Intense Lips 1ml";NEAUVIA
170_0;';;'3100000001704;"NEAUVIA Organic Intense LV 1ml";NEAUVIA
168_0;';;'3100000001681;"NEAUVIA Organic Intense 1ml";NEAUVIA
150_0;';;'3100000001506;"BELOTERO Volume";MERZ
149_0;';;'3100000001490;"BELOTERO Intense";MERZ
145_0;';;'3100000001452;"RADIESSE (1x1.5ml)";MERZ
131_0;';;'3100000001315;"Silhouette Soft 16 Cones – Sinclair Pharma";Sinclair
130_0;';;;"Silhouette Soft 12 Cones – Sinclair Pharma";Sinclair
129_0;';;;"Silhouette Soft 8 Cones – Sinclair Pharma";Sinclair
126_0;'9999900001792;;'3100000001261;"STYLAGE XXL  (2x1ml)";VIVACY
123_0;'9999900004137;;'3100000001230;"STYLAGE XL Lidocaine (2x1ml)";VIVACY
122_0;'9999900004205;;'3100000001223;"STYLAGE M Lidocaïne (2x1ml) - VIVACY";VIVACY
121_0;'9999900001808;;'3100000001216;"Stylage M (2x1ml) - VIVACY";VIVACY
120_0;'9999900003031;;'3100000001209;"STYLAGE L Lidocaine (2x1ml)";VIVACY
119_0;'9999900003024;;'3100000001193;"STYLAGE L (2x1ml)";VIVACY
116_0;'9999900003390;;'3100000001162;"RESTYLANE SKINBOOSTERS Vital Light lidocaine 1x1ml";Galderma
115_0;'9999900009576;;'3100000001155;"RESTYLANE DEYFINE lido (1x1ml)";Galderma
55_0;'9999900003635;;'3100000000554;"RESTYLANE SKINBOOSTER Lidocaïne (1x1ml)";Galderma
53_0;'9999900002683;;'3100000000530;"RESTYLANE Lyft Lidocaïne (1x1ml)";Galderma
52_0;'9999900002997;;'3100000000523;"RESTYLANE Lidocaïne (1x1ml)";Galderma
48_0;'9999900007503;;'3100000000486;"RESTYLANE VOLYME Lidocaine (1x1ml)";Galderma
47_0;'9999900008739;;'3100000000479;"RESTYLANE REFYNE lidocaine (1x1ml)";Galderma
38_0;';;'3100000000387;"Teosyal Puresense Redensity 2 (2x1ml)";Teoxane
37_0;';;'3100000000370;"Teosyal Puresense Redensity 1 (2x1ml)";Teoxane
34_0;';;'3100000000349;"TEOSYAL PureSense Ultra Deep";Teoxane
33_0;';;'3100000000332;"TEOSYAL PureSense Kiss";Teoxane
23_0;'9999900002744;;'3100000000233;"STYLAGE HYDRO MAX";VIVACY
21_0;'9999900001785;;'3100000000219;"STYLAGE XL (2x1ml)";VIVACY
11_0;'9999900002676;;'3100000000110;"JUVEDERM ULTRA 2 (2x0,55ml)";Juvederm
8_0;'9999900006018;;'3100000000080;"JUVEDERM VOLIFT avec Lidocaïne (2x1ml)";Juvederm
1_0;'9999900007145;;'3100000000011;"JUVEDERM VOLBELLA avec Lidocaine (2x1ml)";Juvederm
